accuracy,brier_sum,cohort,condition,ece_10_equal_bins,examples_per_second,forced_close_fraction,latency_p50_seconds,latency_p95_seconds,macro_f1,max_peak_allocated_bytes,mean_reasoning_tokens,n,natural_close_fraction,nll,prediction_counts,probability_metric_scope,slice,valid_fraction
0.3333333333333333,1.332342595340234,pilot,B,0.6658801740656297,26.71889246787323,0.0,0.0356505619984091,0.046599738999248075,0.16666666666666666,1262115328,0.0,96,0.0,6.472476374116012,"{'True': 96, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",family_RelNeg,1.0
0.3333333333333333,1.3317821135663666,pilot,B,0.6659924704581499,27.884827938691068,0.0,0.03514778099997784,0.045314987750316504,0.16666666666666666,1260301824,0.0,96,0.0,6.396674431618602,"{'True': 96, 'False': 0, 'Unknown': 0, None: 0}","all restricted slot distributions, including invalid public readouts",family_RelNoneg,1.0
0.3675,0.9464278461687887,pilot,C128,0.414892914891243,0.2796454129382744,1.0,3.579571542002668,3.647423357351363,0.2947496812788075,1293460992,128.0,400,0.0,2.142619387100902,"{'True': 218, 'False': 6, 'Unknown': 176, None: 0}","all restricted slot distributions, including invalid public readouts",all,1.0
0.3082706766917293,1.018635425519629,pilot,C128,0.44647952533306035,0.2792029001365423,1.0,3.581874504001462,3.6605016930014243,0.19523809523809524,1293460992,128.0,133,0.0,2.493996305712565,"{'True': 73, 'False': 2, 'Unknown': 58, None: 0}","all restricted slot distributions, including invalid public readouts",deep,1.0
0.34328358208955223,1.0071168187600337,pilot,C128,0.4693064769702171,0.2799429229907941,1.0,3.5654475150004146,3.651070340200749,0.21296296296296294,1293460992,128.0,67,0.0,2.319935493634524,"{'True': 38, 'False': 2, 'Unknown': 27, None: 0}","all restricted slot distributions, including invalid public readouts",shallow,1.0
0.46616541353383456,0.795713411301855,pilot,C128,0.36303427837845076,0.2796640916166878,1.0,3.5805872849996376,3.6502914289980253,0.21196581196581196,1293460992,128.0,133,0.0,1.4568131666394064,"{'True': 70, 'False': 1, 'Unknown': 62, None: 0}","all restricted slot distributions, including invalid public readouts",unknown,1.0
0.3235294117647059,1.0154001323551736,pilot,C128,0.4805404403630425,0.279921292791948,1.0,3.5782252230019367,3.6248180350507027,0.20370370370370372,1293460992,128.0,34,0.0,2.3537113305090065,"{'True': 19, 'False': 1, 'Unknown': 14, None: 0}","all restricted slot distributions, including invalid public readouts",depth_0,1.0
0.36363636363636365,0.9985824956620105,pilot,C128,0.4577320904442758,0.2799652121468077,1.0,3.5551077050004096,3.6872949342010544,0.2222222222222222,1293460992,128.0,33,0.0,2.285136146551723,"{'True': 19, 'False': 1, 'Unknown': 13, None: 0}","all restricted slot distributions, including invalid public readouts",depth_1,1.0
0.31343283582089554,1.0415808404975437,pilot,C128,0.4612336737006458,0.2801920224755303,1.0,3.5761776260005718,3.613175284301178,0.19999999999999998,1293460992,128.0,67,0.0,2.629170402149779,"{'True': 37, 'False': 1, 'Unknown': 29, None: 0}","all restricted slot distributions, including invalid public readouts",depth_2,1.0
0.3333333333333333,0.97907881761398,pilot,C128,0.42150262133641675,0.27919384665312796,1.0,3.579342684000949,3.671464832500533,0.20657276995305163,1293460992,128.0,66,0.0,2.40516225134151,"{'True': 38, 'False': 1, 'Unknown': 27, None: 0}","all restricted slot distributions, including invalid public readouts",depth_3,1.0
0.2835820895522388,1.057601636292358,pilot,C128,0.47108363971781375,0.27921181906743575,1.0,3.5870135669974843,3.64643592630091,0.18357487922705315,1293460992,128.0,67,0.0,2.5815044786750976,"{'True': 35, 'False': 1, 'Unknown': 31, None: 0}","all restricted slot distributions, including invalid public readouts",depth_5,1.0
0.6343283582089553,0.4832312648056096,pilot,C128,0.16163291570855615,0.2798154548062195,1.0,3.575841916501304,3.6374220713001706,0.258751902587519,1293460992,128.0,134,0.0,0.7081953796068097,"{'True': 85, 'False': 5, 'Unknown': 44, None: 0}","all restricted slot distributions, including invalid public readouts",class_True,1.0
